block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
71,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:71:combined_l12_r03_m02:7:1862410449,0.7794957160949707,0.614013671875,0.2621879577636719
71,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:71:combined_l12_r03_m02:7:1862410449,1.3310437202453613,0.640625,0.29887300729751587
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:71:combined_l12_r03_m05:0:467434834,1.3014649152755737,0.731689453125,0.23063141107559204
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:71:combined_l12_r03_m05:0:467434834,0.7511935830116272,0.734375,0.2057221680879593
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:71:combined_l12_r03_m05:0:467434834,0.6869065761566162,0.667724609375,0.22702893614768982
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:71:combined_l12_r03_m05:0:467434834,1.018829107284546,0.7314453125,0.2226186990737915
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:71:combined_l12_r03_m05:1:514908190,1.2199759483337402,0.7431640625,0.21972079575061798
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:71:combined_l12_r03_m05:1:514908190,0.7107452750205994,0.74267578125,0.19695982336997986
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:71:combined_l12_r03_m05:1:514908190,0.6551740169525146,0.69140625,0.21533048152923584
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:71:combined_l12_r03_m05:1:514908190,1.0372025966644287,0.737060546875,0.2187957614660263
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:71:combined_l12_r03_m05:2:975814293,1.1764867305755615,0.76171875,0.20326834917068481
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:71:combined_l12_r03_m05:2:975814293,0.6737648248672485,0.76708984375,0.17967480421066284
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:71:combined_l12_r03_m05:2:975814293,0.636285662651062,0.702392578125,0.20617800951004028
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:71:combined_l12_r03_m05:2:975814293,0.9475510716438293,0.758544921875,0.19794970750808716
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:71:combined_l12_r03_m05:3:923442801,1.1824800968170166,0.757080078125,0.20897136628627777
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:71:combined_l12_r03_m05:3:923442801,0.7004865407943726,0.7548828125,0.1884719729423523
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:71:combined_l12_r03_m05:3:923442801,0.6792198419570923,0.68603515625,0.21810874342918396
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:71:combined_l12_r03_m05:3:923442801,1.0209298133850098,0.7529296875,0.20728328824043274
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:71:combined_l12_r03_m05:4:1764948749,1.2039209604263306,0.74951171875,0.21444793045520782
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:71:combined_l12_r03_m05:4:1764948749,0.6791976690292358,0.752685546875,0.18835103511810303
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:71:combined_l12_r03_m05:4:1764948749,0.6387845277786255,0.69384765625,0.21150270104408264
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:71:combined_l12_r03_m05:4:1764948749,0.9743770360946655,0.75,0.20834949612617493
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:71:combined_l12_r03_m05:5:507699754,1.134364366531372,0.750244140625,0.21150869131088257
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:71:combined_l12_r03_m05:5:507699754,0.6634842157363892,0.75634765625,0.1853594183921814
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:71:combined_l12_r03_m05:5:507699754,0.6486209630966187,0.69580078125,0.21185770630836487
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:71:combined_l12_r03_m05:5:507699754,0.9278026819229126,0.75390625,0.2034442126750946
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:71:combined_l12_r03_m05:6:582974190,1.27042818069458,0.7294921875,0.23072755336761475
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:71:combined_l12_r03_m05:6:582974190,0.7356165647506714,0.734619140625,0.20410872995853424
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:71:combined_l12_r03_m05:6:582974190,0.6888545751571655,0.66943359375,0.22714734077453613
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:71:combined_l12_r03_m05:6:582974190,1.036426067352295,0.731689453125,0.2234058678150177
71,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:71:combined_l12_r03_m05:7:1409333685,1.1540980339050293,0.744140625,0.21529223024845123
71,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:71:combined_l12_r03_m05:7:1409333685,0.6699744462966919,0.752197265625,0.1863558292388916
71,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:71:combined_l12_r03_m05:7:1409333685,0.6513882875442505,0.686767578125,0.21314637362957
71,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:71:combined_l12_r03_m05:7:1409333685,0.9460355043411255,0.74365234375,0.20923909544944763
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:71:combined_l12_r08_m02:0:2103102056,0.317240446805954,0.9111328125,0.07065392285585403
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:71:combined_l12_r08_m02:0:2103102056,0.2083882987499237,0.9169921875,0.06200235337018967
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:71:combined_l12_r08_m02:0:2103102056,0.2391432821750641,0.900146484375,0.07115398347377777
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:71:combined_l12_r08_m02:0:2103102056,0.32313990592956543,0.902587890625,0.07693333923816681
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:71:combined_l12_r08_m02:1:1441633216,0.41759100556373596,0.886962890625,0.0916360467672348
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:71:combined_l12_r08_m02:1:1441633216,0.25794821977615356,0.892333984375,0.0777558982372284
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:71:combined_l12_r08_m02:1:1441633216,0.26575767993927,0.892822265625,0.07957486808300018
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:71:combined_l12_r08_m02:1:1441633216,0.38142311573028564,0.882080078125,0.09475549310445786
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:71:combined_l12_r08_m02:2:1657490147,0.2874571979045868,0.921630859375,0.0639408603310585
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:71:combined_l12_r08_m02:2:1657490147,0.18131135404109955,0.932373046875,0.05305153876543045
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:71:combined_l12_r08_m02:2:1657490147,0.2118699848651886,0.921142578125,0.061520274728536606
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:71:combined_l12_r08_m02:2:1657490147,0.29662996530532837,0.9130859375,0.06995826214551926
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:71:combined_l12_r08_m02:3:1848007557,0.407589852809906,0.892822265625,0.08769742399454117
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:71:combined_l12_r08_m02:3:1848007557,0.2516036927700043,0.900146484375,0.07362058013677597
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:71:combined_l12_r08_m02:3:1848007557,0.2588297724723816,0.896728515625,0.0775352269411087
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:71:combined_l12_r08_m02:3:1848007557,0.3594730496406555,0.88623046875,0.08805632591247559
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:71:combined_l12_r08_m02:4:1195356431,0.3327743709087372,0.908203125,0.07457225024700165
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:71:combined_l12_r08_m02:4:1195356431,0.2101251184940338,0.915283203125,0.0628235936164856
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:71:combined_l12_r08_m02:4:1195356431,0.24458158016204834,0.900634765625,0.07349784672260284
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:71:combined_l12_r08_m02:4:1195356431,0.3352400064468384,0.8984375,0.08056081831455231
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:71:combined_l12_r08_m02:5:911428932,0.30198371410369873,0.913818359375,0.06948329508304596
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:71:combined_l12_r08_m02:5:911428932,0.18217328190803528,0.923828125,0.05483619123697281
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:71:combined_l12_r08_m02:5:911428932,0.21660521626472473,0.912841796875,0.063697449862957
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:71:combined_l12_r08_m02:5:911428932,0.26190710067749023,0.9130859375,0.06753905117511749
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:71:combined_l12_r08_m02:6:347934085,0.32366132736206055,0.919189453125,0.06790979951620102
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:71:combined_l12_r08_m02:6:347934085,0.20485977828502655,0.92041015625,0.059523291885852814
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:71:combined_l12_r08_m02:6:347934085,0.22339767217636108,0.91357421875,0.06584727764129639
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:71:combined_l12_r08_m02:6:347934085,0.34213492274284363,0.90380859375,0.07674090564250946
71,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:71:combined_l12_r08_m02:7:458874361,0.2676970660686493,0.929443359375,0.05836101993918419
71,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:71:combined_l12_r08_m02:7:458874361,0.16599012911319733,0.932373046875,0.04851805791258812
71,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:71:combined_l12_r08_m02:7:458874361,0.20175060629844666,0.92822265625,0.05750119686126709
71,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:71:combined_l12_r08_m02:7:458874361,0.28608161211013794,0.92041015625,0.06467264890670776
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:71:combined_l12_r08_m05:0:591076653,0.027384858578443527,0.994384765625,0.004764928948134184
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:71:combined_l12_r08_m05:0:591076653,0.021022634580731392,0.992919921875,0.005280151963233948
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:71:combined_l12_r08_m05:0:591076653,0.04411952197551727,0.98974609375,0.010058722458779812
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:71:combined_l12_r08_m05:0:591076653,0.034664154052734375,0.98974609375,0.007733871228992939
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:71:combined_l12_r08_m05:1:1787740037,0.040239039808511734,0.99072265625,0.007959473878145218
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:71:combined_l12_r08_m05:1:1787740037,0.025354325771331787,0.990234375,0.007136593107134104
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:71:combined_l12_r08_m05:1:1787740037,0.046990446746349335,0.988037109375,0.010922152549028397
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:71:combined_l12_r08_m05:1:1787740037,0.04501606523990631,0.988037109375,0.009487899020314217
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:71:combined_l12_r08_m05:2:969868560,0.025823116302490234,0.994384765625,0.004980205558240414
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:71:combined_l12_r08_m05:2:969868560,0.0165975634008646,0.994140625,0.004696869757026434
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:71:combined_l12_r08_m05:2:969868560,0.04400039091706276,0.986083984375,0.010724715888500214
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,2,target:71:combined_l12_r08_m05:2:969868560,0.028029700741171837,0.992431640625,0.006084558553993702
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:71:combined_l12_r08_m05:3:1710078078,0.04347088932991028,0.990966796875,0.007770994678139687
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:71:combined_l12_r08_m05:3:1710078078,0.027127394452691078,0.990966796875,0.006727780681103468
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:71:combined_l12_r08_m05:3:1710078078,0.05370071530342102,0.983154296875,0.013719962909817696
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,3,target:71:combined_l12_r08_m05:3:1710078078,0.03909997642040253,0.9892578125,0.008509954437613487
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:71:combined_l12_r08_m05:4:507441531,0.04074881598353386,0.992919921875,0.006298305466771126
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:71:combined_l12_r08_m05:4:507441531,0.02456444501876831,0.99169921875,0.006317260675132275
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:71:combined_l12_r08_m05:4:507441531,0.05126433074474335,0.9853515625,0.01257322821766138
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,4,target:71:combined_l12_r08_m05:4:507441531,0.0465720109641552,0.989501953125,0.008409647271037102
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:71:combined_l12_r08_m05:5:1502082279,0.03651206195354462,0.99365234375,0.005599108058959246
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:71:combined_l12_r08_m05:5:1502082279,0.01908951625227928,0.9951171875,0.004615018144249916
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:71:combined_l12_r08_m05:5:1502082279,0.04283803701400757,0.989501953125,0.009799016639590263
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,5,target:71:combined_l12_r08_m05:5:1502082279,0.035855308175086975,0.991455078125,0.007357161492109299
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:71:combined_l12_r08_m05:6:1896463613,0.023581167683005333,0.994384765625,0.004544485360383987
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:71:combined_l12_r08_m05:6:1896463613,0.015506172552704811,0.994873046875,0.0041654095984995365
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:71:combined_l12_r08_m05:6:1896463613,0.04241158813238144,0.9873046875,0.010199502110481262
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,6,target:71:combined_l12_r08_m05:6:1896463613,0.020886925980448723,0.993408203125,0.005001095123589039
71,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:71:combined_l12_r08_m05:7:1251667758,0.03340539708733559,0.991943359375,0.006577995605766773
71,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:71:combined_l12_r08_m05:7:1251667758,0.02161264233291149,0.9931640625,0.005661883391439915
71,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:71:combined_l12_r08_m05:7:1251667758,0.04876038432121277,0.987548828125,0.011245830915868282
71,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,7,target:71:combined_l12_r08_m05:7:1251667758,0.038953520357608795,0.988037109375,0.009218047372996807
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:71:combined_l48_r03_m02:0:618052418,0.49268051981925964,0.760986328125,0.16218754649162292
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:71:combined_l48_r03_m02:0:618052418,2.7302756309509277,0.508056640625,0.4660722613334656
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:71:combined_l48_r03_m02:0:618052418,1.0497527122497559,0.782958984375,0.18479233980178833
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,0,target:71:combined_l48_r03_m02:0:618052418,0.5650635957717896,0.7197265625,0.18872664868831635
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:71:combined_l48_r03_m02:1:1921993657,0.5800999402999878,0.722412109375,0.19207271933555603
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:71:combined_l48_r03_m02:1:1921993657,1.6032572984695435,0.558837890625,0.3760479986667633
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:71:combined_l48_r03_m02:1:1921993657,1.467981219291687,0.7412109375,0.2280978560447693
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,1,target:71:combined_l48_r03_m02:1:1921993657,0.5060340166091919,0.757080078125,0.1668933480978012
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:71:combined_l48_r03_m02:2:321292716,1.0497596263885498,0.581298828125,0.316597044467926
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:71:combined_l48_r03_m02:2:321292716,4.563536643981934,0.500244140625,0.4971366822719574
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:71:combined_l48_r03_m02:2:321292716,4.218977928161621,0.589599609375,0.3923247456550598
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,2,target:71:combined_l48_r03_m02:2:321292716,1.0975987911224365,0.5576171875,0.3377455770969391
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:71:combined_l48_r03_m02:3:1768625551,0.6297128796577454,0.6982421875,0.20745180547237396
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:71:combined_l48_r03_m02:3:1768625551,3.4392402172088623,0.50244140625,0.4870408773422241
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:71:combined_l48_r03_m02:3:1768625551,1.9508367776870728,0.719482421875,0.25346946716308594
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,3,target:71:combined_l48_r03_m02:3:1768625551,0.7568241357803345,0.639404296875,0.25151142477989197
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:71:combined_l48_r03_m02:4:627456705,0.5051984786987305,0.764404296875,0.16582989692687988
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:71:combined_l48_r03_m02:4:627456705,2.8500661849975586,0.508544921875,0.46899285912513733
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:71:combined_l48_r03_m02:4:627456705,1.210144281387329,0.769287109375,0.20269463956356049
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,4,target:71:combined_l48_r03_m02:4:627456705,0.5665700435638428,0.726318359375,0.1890154480934143
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:71:combined_l48_r03_m02:5:1540821106,0.6970507502555847,0.67822265625,0.22612795233726501
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:71:combined_l48_r03_m02:5:1540821106,3.655902862548828,0.5009765625,0.48968517780303955
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:71:combined_l48_r03_m02:5:1540821106,2.1681296825408936,0.687255859375,0.2843167185783386
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,5,target:71:combined_l48_r03_m02:5:1540821106,0.7533087730407715,0.643798828125,0.249667227268219
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:71:combined_l48_r03_m02:6:1452174529,0.5037489533424377,0.754638671875,0.1659604012966156
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:71:combined_l48_r03_m02:6:1452174529,1.714463472366333,0.55859375,0.3818932771682739
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:71:combined_l48_r03_m02:6:1452174529,1.2134544849395752,0.787353515625,0.1873074769973755
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,6,target:71:combined_l48_r03_m02:6:1452174529,0.4893328547477722,0.767578125,0.16025009751319885
71,mean,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:71:combined_l48_r03_m02:7:274489911,0.5576612949371338,0.724853515625,0.18487659096717834
71,mean_degree,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:71:combined_l48_r03_m02:7:274489911,2.9163765907287598,0.505126953125,0.4715063273906708
71,sum,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:71:combined_l48_r03_m02:7:274489911,1.4332194328308105,0.753662109375,0.21603864431381226
71,pna,combined_l48_r03_m02,combined,48.0,0.3,0.2,7,target:71:combined_l48_r03_m02:7:274489911,0.6552616953849792,0.6787109375,0.22085751593112946
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:71:combined_l48_r03_m05:0:421417664,0.2331063449382782,0.9033203125,0.06982647627592087
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:71:combined_l48_r03_m05:0:421417664,1.627404808998108,0.609130859375,0.3348791003227234
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:71:combined_l48_r03_m05:0:421417664,0.40442919731140137,0.927734375,0.06377068161964417
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,0,target:71:combined_l48_r03_m05:0:421417664,0.40541037917137146,0.81494140625,0.13008646667003632
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:71:combined_l48_r03_m05:1:1038211475,0.31445157527923584,0.860595703125,0.0981377363204956
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:71:combined_l48_r03_m05:1:1038211475,2.121284008026123,0.557861328125,0.39544546604156494
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:71:combined_l48_r03_m05:1:1038211475,0.5761314630508423,0.89697265625,0.09171134233474731
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,1,target:71:combined_l48_r03_m05:1:1038211475,0.46680498123168945,0.7744140625,0.15302231907844543
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:71:combined_l48_r03_m05:2:815781249,0.2442464828491211,0.899169921875,0.07373208552598953
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:71:combined_l48_r03_m05:2:815781249,0.9410511255264282,0.712158203125,0.2304854393005371
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:71:combined_l48_r03_m05:2:815781249,0.33030885457992554,0.93798828125,0.05438719689846039
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,2,target:71:combined_l48_r03_m05:2:815781249,0.2450477033853531,0.892333984375,0.07477539777755737
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:71:combined_l48_r03_m05:3:54407585,0.2163459062576294,0.909912109375,0.064877450466156
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:71:combined_l48_r03_m05:3:54407585,1.1421366930007935,0.685791015625,0.2604476809501648
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:71:combined_l48_r03_m05:3:54407585,0.2725836932659149,0.944580078125,0.04803440719842911
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,3,target:71:combined_l48_r03_m05:3:54407585,0.27213767170906067,0.880126953125,0.08462001383304596
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:71:combined_l48_r03_m05:4:1199428896,0.27695634961128235,0.887451171875,0.08423186838626862
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:71:combined_l48_r03_m05:4:1199428896,1.8333868980407715,0.59765625,0.35457777976989746
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:71:combined_l48_r03_m05:4:1199428896,0.5053845643997192,0.914306640625,0.07662767171859741
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,4,target:71:combined_l48_r03_m05:4:1199428896,0.5122811794281006,0.768310546875,0.16260983049869537
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:71:combined_l48_r03_m05:5:1331447413,0.21369940042495728,0.915771484375,0.06400018185377121
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:71:combined_l48_r03_m05:5:1331447413,1.5757782459259033,0.6171875,0.3304372727870941
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:71:combined_l48_r03_m05:5:1331447413,0.3410192131996155,0.934326171875,0.05650361254811287
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,5,target:71:combined_l48_r03_m05:5:1331447413,0.29732319712638855,0.864990234375,0.09401417523622513
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:71:combined_l48_r03_m05:6:1635016202,0.24584519863128662,0.8955078125,0.07431699335575104
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:71:combined_l48_r03_m05:6:1635016202,0.9094290733337402,0.727783203125,0.22295551002025604
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:71:combined_l48_r03_m05:6:1635016202,0.36730289459228516,0.924560546875,0.06399719417095184
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,6,target:71:combined_l48_r03_m05:6:1635016202,0.24178792536258698,0.90185546875,0.07278399169445038
71,mean,combined_l48_r03_m05,combined,48.0,0.3,0.5,7,target:71:combined_l48_r03_m05:7:919621055,0.22954362630844116,0.90380859375,0.06876922398805618
71,mean_degree,combined_l48_r03_m05,combined,48.0,0.3,0.5,7,target:71:combined_l48_r03_m05:7:919621055,1.0771427154541016,0.691650390625,0.2537645697593689
71,sum,combined_l48_r03_m05,combined,48.0,0.3,0.5,7,target:71:combined_l48_r03_m05:7:919621055,0.340118944644928,0.932861328125,0.05745350569486618
71,pna,combined_l48_r03_m05,combined,48.0,0.3,0.5,7,target:71:combined_l48_r03_m05:7:919621055,0.2547670006752014,0.888671875,0.07818487286567688
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,0,target:71:combined_l48_r08_m02:0:1537005120,0.0013165418058633804,0.999755859375,0.00014097017992753536
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,0,target:71:combined_l48_r08_m02:0:1537005120,0.006064372602850199,0.998291015625,0.0011632133973762393
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,0,target:71:combined_l48_r08_m02:0:1537005120,6.740941444149939e-06,1.0,1.7059709023214964e-07
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,0,target:71:combined_l48_r08_m02:0:1537005120,0.0031868615187704563,0.999755859375,0.00018897445988841355
71,mean,combined_l48_r08_m02,combined,48.0,0.8,0.2,1,target:71:combined_l48_r08_m02:1:857278336,0.001092251855880022,1.0,3.100939284195192e-05
71,mean_degree,combined_l48_r08_m02,combined,48.0,0.8,0.2,1,target:71:combined_l48_r08_m02:1:857278336,0.021413255482912064,0.992919921875,0.005461113061755896
71,sum,combined_l48_r08_m02,combined,48.0,0.8,0.2,1,target:71:combined_l48_r08_m02:1:857278336,9.780043797036342e-08,1.0,2.2315087278013124e-11
71,pna,combined_l48_r08_m02,combined,48.0,0.8,0.2,1,target:71:combined_l48_r08_m02:1:857278336,0.00642436183989048,0.999267578125,0.0008534840890206397
